hhid,HV002,HV005,HV009,HV014,HV021,HV022,HV023,HV206,HV237,HV237B,HML1,SH125A,HH_edu,HH_res,SES
      334193,193,2115726,1,0,334,12,6,0,1,0,1,0,Higher_than,Rural,Middle
      334202,202,2115726,6,0,334,12,6,0,0,0,3,0,Higher_than,Rural,Middle
      335  2,2,3871847,6,3,335,14,7,0,0,0,6,0,Higher_than,Rural,Fourth
      335 10,10,3871847,13,2,335,14,7,0,0,0,3,0,Secondary,Rural,Fourth
      335 12,12,3871847,3,0,335,14,7,0,0,0,0,0,Primary,Rural,Lowest
      335 18,18,3871847,2,1,335,14,7,0,0,0,0,0,Primary,Rural,Second
      335 20,20,3871847,5,0,335,14,7,0,1,1,4,0,No_education,Rural,Middle
      335 32,32,3871847,4,0,335,14,7,0,0,0,0,0,Secondary,Rural,Lowest
      335 48,48,3871847,17,5,335,14,7,0,0,0,0,0,Secondary,Rural,Second
      335 52,52,3871847,4,1,335,14,7,0,1,1,3,0,Secondary,Rural,Highes
      335 56,56,3871847,2,0,335,14,7,0,0,0,2,0,No_education,Rural,Middle
      335 68,68,3871847,7,2,335,14,7,0,0,0,0,0,Primary,Rural,Lowest
      335 69,69,3871847,9,1,335,14,7,0,0,0,6,0,Secondary,Rural,Fourth
      335 79,79,3871847,8,3,335,14,7,0,0,0,2,0,Secondary,Rural,Middle
      335 91,91,3871847,7,2,335,14,7,0,0,0,5,0,Secondary,Rural,Fourth
      335 94,94,3871847,6,2,335,14,7,0,0,0,3,0,Primary,Rural,Middle
      335 97,97,3871847,1,0,335,14,7,0,0,0,1,0,Primary,Rural,Middle
      335122,122,3871847,5,2,335,14,7,0,0,0,2,0,Primary,Rural,Second
      335123,123,3871847,8,3,335,14,7,0,0,0,1,0,Primary,Rural,Middle
      335135,135,3871847,6,0,335,14,7,0,0,0,0,0,Primary,Rural,Second
      335147,147,3871847,1,0,335,14,7,0,0,0,0,0,Primary,Rural,Second
      335151,151,3871847,4,0,335,14,7,0,0,0,1,0,No_education,Rural,Second
      335156,156,3871847,3,0,335,14,7,0,0,0,0,0,No_education,Rural,Lowest
      335159,159,3871847,6,2,335,14,7,0,0,0,2,0,Primary,Rural,Second
      335160,160,3871847,12,2,335,14,7,0,0,0,2,0,Primary,Rural,Second
      335171,171,3871847,1,0,335,14,7,0,0,0,0,0,Primary,Rural,Lowest
      335173,173,3871847,3,0,335,14,7,0,0,0,0,0,Secondary,Rural,Second
      336 14,14,312453,1,0,336,1,2,1,0,0,2,0,Primary,Urban,Highes
      336 16,16,312453,1,0,336,1,2,1,1,0,0,0,Higher_than,Urban,Highes
      336 20,20,312453,4,1,336,1,2,1,1,0,3,0,Secondary,Urban,Highes
      336 23,23,312453,1,0,336,1,2,1,0,0,0,0,Primary,Urban,Highes
      336 29,29,312453,4,0,336,1,2,1,1,0,2,0,Secondary,Urban,Highes
      336 32,32,312453,5,2,336,1,2,1,1,0,3,0,Primary,Urban,Highes
      336 36,36,312453,1,0,336,1,2,1,0,0,1,0,Higher_than,Urban,Highes
      336 38,38,312453,1,0,336,1,2,1,0,0,0,0,Primary,Urban,Highes
      336 40,40,312453,2,0,336,1,2,1,1,0,2,0,Higher_than,Urban,Highes
      336 49,49,312453,3,1,336,1,2,1,0,0,3,0,Secondary,Urban,Highes
      336 57,57,312453,2,1,336,1,2,1,0,0,2,0,Secondary,Urban,Highes
      336 77,77,312453,2,0,336,1,2,1,0,0,1,0,Secondary,Urban,Highes
      336 90,90,312453,1,0,336,1,2,1,1,0,1,0,No_education,Urban,Highes
      336 92,92,312453,2,0,336,1,2,1,0,0,1,0,Secondary,Urban,Highes
      336104,104,312453,1,0,336,1,2,1,0,0,1,0,Primary,Urban,Highes
      336105,105,312453,1,0,336,1,2,1,0,0,2,0,Higher_than,Urban,Highes
      336122,122,312453,1,0,336,1,2,1,0,0,1,0,Primary,Urban,Highes
      336143,143,312453,1,0,336,1,2,1,0,0,1,0,Secondary,Urban,Highes
      336151,151,312453,2,0,336,1,2,1,0,0,1,0,Secondary,Urban,Highes
      336153,153,312453,4,0,336,1,2,1,1,1,4,0,No_education,Urban,Highes
      336159,159,312453,2,0,336,1,2,1,0,0,2,0,Secondary,Urban,Highes
      336161,161,312453,1,0,336,1,2,1,0,0,1,0,Higher_than,Urban,Highes
      336163,163,312453,1,0,336,1,2,1,0,0,1,0,Secondary,Urban,Highes
      336165,165,312453,1,0,336,1,2,1,0,0,1,0,Secondary,Urban,Highes
      336173,173,312453,1,0,336,1,2,1,0,0,1,0,Secondary,Urban,Highes
      337  1,1,3225148,4,0,337,6,4,0,1,1,3,0,No_education,Rural,Middle
      337 14,14,3225148,6,2,337,6,4,0,1,0,2,0,Primary,Rural,Second
      337 18,18,3225148,4,1,337,6,4,0,1,0,2,0,Primary,Rural,Middle
      337 24,24,3225148,4,0,337,6,4,0,0,0,2,0,Primary,Rural,Middle
      337 25,25,3225148,8,2,337,6,4,0,1,0,0,0,Primary,Rural,Lowest
      337 35,35,3225148,1,0,337,6,4,0,1,0,1,0,Secondary,Rural,Highes
      337 45,45,3225148,8,1,337,6,4,0,1,1,3,0,No_education,Rural,Fourth
      337 46,46,3225148,1,0,337,6,4,0,1,1,1,0,Higher_than,Rural,Middle
      337 52,52,3225148,6,1,337,6,4,0,1,1,0,0,Primary,Rural,Second
      337 75,75,3225148,5,0,337,6,4,0,0,0,2,0,Primary,Rural,Middle
      337 98,98,3225148,4,0,337,6,4,0,0,0,1,0,No_education,Rural,Lowest
      337 99,99,3225148,4,0,337,6,4,0,1,1,3,0,Secondary,Rural,Fourth
      337111,111,3225148,1,0,337,6,4,0,1,0,0,0,Primary,Rural,Fourth
      337116,116,3225148,4,0,337,6,4,0,0,0,0,0,Primary,Rural,Second
      337117,117,3225148,6,0,337,6,4,0,1,1,0,0,Primary,Rural,Second
      337119,119,3225148,6,1,337,6,4,0,0,0,2,0,Primary,Rural,Lowest
      337153,153,3225148,6,2,337,6,4,0,1,1,1,0,Primary,Rural,Middle
      337159,159,3225148,3,0,337,6,4,0,1,1,4,0,Primary,Rural,Fourth
      337160,160,3225148,5,0,337,6,4,0,1,1,1,0,Primary,Rural,Middle
      337163,163,3225148,7,4,337,6,4,0,0,0,2,0,Primary,Rural,Middle
      337170,170,3225148,3,0,337,6,4,0,1,1,2,0,Secondary,Rural,Middle
      337175,175,3225148,7,1,337,6,4,0,1,1,4,0,Secondary,Rural,Fourth
      337178,178,3225148,2,0,337,6,4,0,1,1,2,0,No_education,Rural,Middle
      337188,188,3225148,1,0,337,6,4,0,0,0,0,0,Secondary,Rural,Second
      337192,192,3225148,2,0,337,6,4,0,1,0,0,0,Primary,Rural,Fourth
      338  3,3,285825,2,0,338,13,7,1,1,1,1,0,Primary,Urban,Highes
      338 14,14,285825,1,0,338,13,7,0,1,1,1,0,Secondary,Urban,Fourth
      338 32,32,285825,4,1,338,13,7,0,0,0,1,0,Primary,Urban,Highes
      338 37,37,285825,1,0,338,13,7,1,1,1,1,0,Secondary,Urban,Highes
      338 44,44,285825,2,0,338,13,7,1,1,0,1,0,Secondary,Urban,Highes
      338 49,49,285825,7,1,338,13,7,0,0,0,1,0,Primary,Urban,Fourth
      338 65,65,285825,3,1,338,13,7,0,1,1,0,0,Secondary,Urban,Lowest
      338 66,66,285825,6,1,338,13,7,1,1,1,2,0,Higher_than,Urban,Highes
      338 76,76,285825,1,0,338,13,7,1,0,0,1,0,Secondary,Urban,Highes
      338 77,77,285825,2,0,338,13,7,1,1,1,1,0,Secondary,Urban,Highes
      338 84,84,285825,3,2,338,13,7,0,0,0,1,0,Secondary,Urban,Highes
      338 85,85,285825,3,1,338,13,7,0,0,0,3,0,Primary,Urban,Fourth
      338 93,93,285825,4,2,338,13,7,0,0,0,2,0,Primary,Urban,Highes
      338100,100,285825,4,2,338,13,7,0,1,1,2,0,Secondary,Urban,Highes
      338110,110,285825,2,0,338,13,7,1,0,0,2,0,Primary,Urban,Highes
      338115,115,285825,4,2,338,13,7,0,0,0,1,0,Primary,Urban,Fourth
      338123,123,285825,6,3,338,13,7,0,0,0,2,0,Primary,Urban,Highes
      338144,144,285825,8,2,338,13,7,1,1,1,4,0,Higher_than,Urban,Fourth
      338150,150,285825,5,2,338,13,7,1,1,1,1,0,Higher_than,Urban,Highes
      338151,151,285825,2,1,338,13,7,0,0,0,1,0,Primary,Urban,Highes
      338164,164,285825,6,3,338,13,7,1,1,1,3,0,Higher_than,Urban,Highes
      338170,170,285825,4,2,338,13,7,1,0,0,1,0,Primary,Urban,Highes
      338171,171,285825,1,0,338,13,7,0,1,0,2,0,Primary,Urban,Highes
      338173,173,285825,4,3,338,13,7,1,0,0,1,0,Primary,Urban,Highes
      339  5,5,179788,1,0,339,15,1,1,1,0,2,0,Primary,Urban,Highes
      339 26,26,179788,5,1,339,15,1,1,1,0,0,0,Primary,Urban,Highes
      339 29,29,179788,5,1,339,15,1,1,0,0,0,0,Primary,Urban,Highes
      339 31,31,179788,3,0,339,15,1,1,1,0,0,0,Primary,Urban,Highes
      339 36,36,179788,1,0,339,15,1,1,1,0,0,0,Secondary,Urban,Highes
      339 51,51,179788,2,0,339,15,1,1,1,0,1,0,Higher_than,Urban,Highes
      339 64,64,179788,3,1,339,15,1,1,1,1,0,0,Higher_than,Urban,Highes
      339 74,74,179788,2,0,339,15,1,1,0,0,0,0,Higher_than,Urban,Highes
      339 78,78,179788,3,1,339,15,1,1,1,0,3,0,Higher_than,Urban,Highes
      339 93,93,179788,3,1,339,15,1,1,1,0,0,0,Secondary,Urban,Highes
      339111,111,179788,3,0,339,15,1,1,1,0,0,0,Higher_than,Urban,Highes
      339116,116,179788,2,0,339,15,1,1,1,1,1,0,Higher_than,Urban,Highes
      339125,125,179788,3,1,339,15,1,1,1,0,1,0,Higher_than,Urban,Highes
      339148,148,179788,3,0,339,15,1,1,1,0,6,0,Secondary,Urban,Highes
      339152,152,179788,1,0,339,15,1,1,0,0,0,0,Secondary,Urban,Highes
      339159,159,179788,3,0,339,15,1,1,1,0,0,0,Secondary,Urban,Highes
      339163,163,179788,1,0,339,15,1,1,0,0,0,0,Secondary,Urban,Highes
      339170,170,179788,3,1,339,15,1,1,1,0,0,0,Higher_than,Urban,Highes
      339178,178,179788,1,0,339,15,1,0,0,0,0,0,Secondary,Urban,Fourth
      340  2,2,761224,5,1,340,10,5,0,0,0,1,0,No_education,Rural,Lowest
      340  3,3,761224,3,1,340,10,5,0,1,0,1,0,No_education,Rural,Lowest
      340  9,9,761224,4,2,340,10,5,0,1,0,2,0,Primary,Rural,Lowest
      340 30,30,761224,5,1,340,10,5,0,1,0,1,0,Primary,Rural,Middle
      340 47,47,761224,6,3,340,10,5,0,0,0,1,0,Primary,Rural,Middle
      340 52,52,761224,4,0,340,10,5,0,0,0,0,0,No_education,Rural,Lowest
      340 57,57,761224,6,2,340,10,5,0,1,1,2,0,Primary,Rural,Lowest
      340 63,63,761224,9,2,340,10,5,0,1,0,0,0,No_education,Rural,Lowest
      340 65,65,761224,7,2,340,10,5,0,1,0,3,0,Primary,Rural,Lowest
      340 73,73,761224,2,0,340,10,5,0,1,0,0,0,Primary,Rural,Lowest
      340 95,95,761224,9,2,340,10,5,0,1,0,2,0,Primary,Rural,Middle
      340102,102,761224,4,3,340,10,5,0,0,0,2,0,Primary,Rural,Lowest
      340105,105,761224,3,1,340,10,5,0,0,0,0,0,Primary,Rural,Lowest
      340108,108,761224,4,1,340,10,5,0,1,0,0,1,Primary,Rural,Lowest
      340114,114,761224,5,1,340,10,5,0,1,0,2,0,No_education,Rural,Second
      340118,118,761224,4,2,340,10,5,0,1,0,0,0,Primary,Rural,Second
      340140,140,761224,6,2,340,10,5,0,1,0,3,0,Secondary,Rural,Second
      340141,141,761224,7,1,340,10,5,0,0,0,1,0,Primary,Rural,Lowest
      340159,159,761224,10,4,340,10,5,0,1,0,2,0,Secondary,Rural,Middle
      340200,200,761224,4,0,340,10,5,0,0,0,1,0,Primary,Rural,Second
      341  7,7,189392,6,0,341,8,8,0,1,0,0,0,No_education,Rural,Lowest
      341  9,9,189392,3,0,341,8,8,0,0,0,2,0,No_education,Rural,Middle
      341 12,12,189392,9,2,341,8,8,0,1,0,0,0,No_education,Rural,Lowest
      341 22,22,189392,11,6,341,8,8,0,0,0,3,0,No_education,Rural,Lowest
      341 36,36,189392,4,1,341,8,8,0,0,0,0,0,No_education,Rural,Lowest
      341 41,41,189392,3,1,341,8,8,0,0,0,0,0,No_education,Rural,Second
      341 53,53,189392,3,0,341,8,8,0,1,1,2,0,No_education,Rural,Middle
      341 56,56,189392,5,0,341,8,8,0,0,0,1,0,No_education,Rural,Lowest
      341 69,69,189392,6,4,341,8,8,0,1,0,3,0,No_education,Rural,Lowest
      341 71,71,189392,8,3,341,8,8,0,0,0,2,0,Primary,Rural,Middle
      341 74,74,189392,5,3,341,8,8,0,0,0,0,0,No_education,Rural,Lowest
      341 76,76,189392,3,0,341,8,8,0,0,0,2,0,No_education,Rural,Lowest
      341102,102,189392,6,0,341,8,8,0,0,0,0,0,No_education,Rural,Lowest
      341112,112,189392,8,2,341,8,8,0,0,0,2,0,No_education,Rural,Lowest
      341115,115,189392,4,2,341,8,8,0,0,0,1,0,No_education,Rural,Lowest
      341131,131,189392,5,3,341,8,8,0,0,0,0,0,No_education,Rural,Lowest
      341132,132,189392,10,2,341,8,8,0,0,0,0,0,No_education,Rural,Lowest
      341141,141,189392,7,2,341,8,8,0,0,0,3,0,No_education,Rural,Lowest
      341145,145,189392,8,3,341,8,8,0,0,0,2,0,No_education,Rural,Lowest
      341162,162,189392,8,2,341,8,8,0,0,0,0,0,No_education,Rural,Lowest
      341164,164,189392,3,0,341,8,8,0,0,0,0,0,No_education,Rural,Lowest
      341168,168,189392,4,3,341,8,8,0,0,0,2,0,Primary,Rural,Fourth
      341170,170,189392,5,0,341,8,8,0,0,0,2,0,No_education,Rural,Lowest
      341171,171,189392,4,1,341,8,8,0,0,0,2,0,No_education,Rural,Second
      341175,175,189392,6,2,341,8,8,0,0,0,4,0,No_education,Rural,Fourth
      342  3,3,127156,1,0,342,11,6,0,1,1,1,0,Primary,Urban,Highes
      342 30,30,127156,1,0,342,11,6,1,0,0,2,0,Secondary,Urban,Highes
      342 54,54,127156,1,0,342,11,6,1,0,0,0,0,Higher_than,Urban,Highes
